region,regioncode,district,districtcode,ward,wardcode,street,places
SHINYANGA,37,KISHAPU,37,SEKE BUGORO,37,IDIDI,BUTONGWA
SHINYANGA,37,KISHAPU,37,SEKE BUGORO,37,IDIDI,SEKE MJINI
SHINYANGA,37,KISHAPU,37,SEKE BUGORO,37,NG`WASHINOG`NHELA,NG`WASHINOG`HELA
SHINYANGA,37,KISHAPU,37,SEKE BUGORO,37,NG`WASHINOG`NHELA,LUBAGA
SHINYANGA,37,KISHAPU,37,SEKE BUGORO,37,NG`WASHINOG`NHELA,BUGABANHA
SHINYANGA,37,KISHAPU,37,SEKE BUGORO,37,NG`WASHINOG`NHELA,SAGIDA
SHINYANGA,37,KISHAPU,37,SEKE BUGORO,37,NG`WASHINOG`NHELA,MWAMANONGA
SHINYANGA,37,KISHAPU,37,SEKE BUGORO,37,NG`WASHINOG`NHELA,MANI
SHINYANGA,37,KISHAPU,37,SEKE BUGORO,37,NG`WASHINOG`NHELA,NG`WAMBULI
SHINYANGA,37,KISHAPU,37,SEKE BUGORO,37,NG`WASHINOG`NHELA,BUSULE
SHINYANGA,37,KISHAPU,37,SEKE BUGORO,37,NG`WASHINOG`NHELA,ISULILO
SHINYANGA,37,KISHAPU,37,SEKE BUGORO,37,MIPA,MIPA
SHINYANGA,37,KISHAPU,37,SEKE BUGORO,37,MIPA,SAMUYE
SHINYANGA,37,KISHAPU,37,SEKE BUGORO,37,MIPA,NG`HUNGULUMA
SHINYANGA,37,KISHAPU,37,SEKE BUGORO,37,MIPA,NTANGALA
SHINYANGA,37,KISHAPU,37,SEKE BUGORO,37,MIPA,NGANDO
SHINYANGA,37,KISHAPU,37,SEKE BUGORO,37,MIPA,INYANGA
SHINYANGA,37,KISHAPU,37,SEKE BUGORO,37,DULISI,MWASHIGELA
SHINYANGA,37,KISHAPU,37,SEKE BUGORO,37,DULISI,NYENZE
SHINYANGA,37,KISHAPU,37,SEKE BUGORO,37,DULISI,BUNYANYEMBE
SHINYANGA,37,KISHAPU,37,SEKE BUGORO,37,NG'WAKULONG'WA,ISANGA
SHINYANGA,37,KISHAPU,37,SEKE BUGORO,37,NG'WAKULONG'WA,MWAKULONG'WA
SHINYANGA,37,KISHAPU,37,SEKE BUGORO,37,NG'WAKULONG'WA,MBIKILIJA
SHINYANGA,37,KISHAPU,37,SEKE BUGORO,37,NG'WAKULONG'WA,KAHANGO
SHINYANGA,37,KISHAPU,37,SEKE BUGORO,37,NG'WAKULONG'WA,MBALA
SHINYANGA,37,KISHAPU,37,SEKE BUGORO,37,NG'WAKULONG'WA,SHILABELA
SHINYANGA,37,KISHAPU,37,SEKE BUGORO,37,MWAMASOLOLO,MWAMASOLOLO
SHINYANGA,37,KISHAPU,37,SEKE BUGORO,37,MWAMASOLOLO,SAYU
SHINYANGA,37,KISHAPU,37,SEKE BUGORO,37,MWAMASOLOLO,NHALANGE
SHINYANGA,37,KISHAPU,37,SEKE BUGORO,37,NG'WAGALA NKULU,MWAHINDA
SHINYANGA,37,KISHAPU,37,SEKE BUGORO,37,NG'WAGALA NKULU,MADETE
SHINYANGA,37,KISHAPU,37,SEKE BUGORO,37,NG'WAGALA NKULU,MWAGALANKULU
SHINYANGA,37,KISHAPU,37,BUBIKI,37,BUBIKI,BUBIKI
SHINYANGA,37,KISHAPU,37,BUBIKI,37,BUBIKI,ILAMBABUSUNGA
SHINYANGA,37,KISHAPU,37,BUBIKI,37,BUBIKI,NG'WAJINAGANYA
SHINYANGA,37,KISHAPU,37,BUBIKI,37,"BUBIKI ""B""",NG'WAMANGHONDI
SHINYANGA,37,KISHAPU,37,BUBIKI,37,"BUBIKI ""B""",NG'WAMILINGA
SHINYANGA,37,KISHAPU,37,BUBIKI,37,NYANSAMBA,NYANSAMBA
SHINYANGA,37,KISHAPU,37,BUBIKI,37,NYANSAMBA,BUDUMA
SHINYANGA,37,KISHAPU,37,BUBIKI,37,NYANSAMBA,KISHILI
SHINYANGA,37,KISHAPU,37,BUBIKI,37,NYANSAMBA,NG'WANDU
SHINYANGA,37,KISHAPU,37,BUBIKI,37,NYANSAMBA,BULYANZOBE
SHINYANGA,37,KISHAPU,37,BUBIKI,37,MWAMISHONI,WILIGWA
SHINYANGA,37,KISHAPU,37,BUBIKI,37,MWAMISHONI,MAGUNGHWA
SHINYANGA,37,KISHAPU,37,BUBIKI,37,MWAMISHONI,NG'WANDU
SHINYANGA,37,KISHAPU,37,BUBIKI,37,MWAMISHONI,JISESA
SHINYANGA,37,KISHAPU,37,BUBIKI,37,MWAMISHONI,SESEKO
SHINYANGA,37,KISHAPU,37,BUBIKI,37,MWAMISHONI,NASHI
SHINYANGA,37,KISHAPU,37,BUNAMBIYU,37,BUNAMBIYU,BUNAMBIYU
SHINYANGA,37,KISHAPU,37,BUNAMBIYU,37,BUNAMBIYU,MWAMADITI
SHINYANGA,37,KISHAPU,37,BUNAMBIYU,37,BUNAMBIYU,GONG'HOMA
SHINYANGA,37,KISHAPU,37,BUNAMBIYU,37,BUNAMBIYU,MACHANJO
SHINYANGA,37,KISHAPU,37,BUNAMBIYU,37,BUNAMBIYU,IHUNGE
SHINYANGA,37,KISHAPU,37,BUNAMBIYU,37,BUNAMBIYU,NHENDEGESE
SHINYANGA,37,KISHAPU,37,BUNAMBIYU,37,BUTUYU,MWAMAPE
SHINYANGA,37,KISHAPU,37,BUNAMBIYU,37,BUTUYU,BUSAGALA
SHINYANGA,37,KISHAPU,37,BUNAMBIYU,37,BUTUYU,DUHANI
SHINYANGA,37,KISHAPU,37,BUNAMBIYU,37,BUTUYU,BUGE
SHINYANGA,37,KISHAPU,37,BUNAMBIYU,37,BUTUYU,JISESA
SHINYANGA,37,KISHAPU,37,BUNAMBIYU,37,BUTUYU,MWABALUHI
SHINYANGA,37,KISHAPU,37,BUNAMBIYU,37,BUTUYU,BUGEMBE
SHINYANGA,37,KISHAPU,37,BUNAMBIYU,37,BUTUYU,BUSHINI.
SHINYANGA,37,KISHAPU,37,BUNAMBIYU,37,BUTUYU,MALULA
SHINYANGA,37,KISHAPU,37,BUNAMBIYU,37,BUTUYU,JIMONDOLI
SHINYANGA,37,KISHAPU,37,BUNAMBIYU,37,BUTUYU,MALULA A
SHINYANGA,37,KISHAPU,37,BUNAMBIYU,37,BUTUYU,MALULA B
SHINYANGA,37,KISHAPU,37,MAGANZO,37,MAGANZO,MAJIMAJI
SHINYANGA,37,KISHAPU,37,MAGANZO,37,MAGANZO,BULUMBAGA
SHINYANGA,37,KISHAPU,37,MAGANZO,37,MAGANZO,MACHINJIONI
SHINYANGA,37,KISHAPU,37,MAGANZO,37,MAGANZO,MAGAGI
SHINYANGA,37,KISHAPU,37,MAGANZO,37,MAGANZO,OYSTERBAY
SHINYANGA,37,KISHAPU,37,MAGANZO,37,MAGANZO,USHASHINI
SHINYANGA,37,KISHAPU,37,MAGANZO,37,MAGANZO,AMANI
SHINYANGA,37,KISHAPU,37,MAGANZO,37,MAGANZO,BONDENI
SHINYANGA,37,KISHAPU,37,MAGANZO,37,MAGANZO,MAJENGO
SHINYANGA,37,KISHAPU,37,MAGANZO,37,MAGANZO,NGUZOMBILI
SHINYANGA,37,KISHAPU,37,MAGANZO,37,MASAGALA,LUKELEGE
SHINYANGA,37,KISHAPU,37,MAGANZO,37,MASAGALA,BUHANGIJA
SHINYANGA,37,KISHAPU,37,MAGANZO,37,MASAGALA,BUCHUNGA
SHINYANGA,37,KISHAPU,37,MAGANZO,37,MASAGALA,MWABUKI
SHINYANGA,37,KISHAPU,37,MAGANZO,37,MASAGALA,MWEMBENI
SHINYANGA,37,KISHAPU,37,MAGANZO,37,MASAGALA,MWANZAROAD
SHINYANGA,37,KISHAPU,37,MAGANZO,37,MASAGALA,MAGANZO
SHINYANGA,37,KISHAPU,37,MAGANZO,37,IKONONGO,IKONONGO
SHINYANGA,37,KISHAPU,37,MAGANZO,37,IKONONGO,BULUNG'WAMBISU
SHINYANGA,37,KISHAPU,37,MAGANZO,37,IKONONGO,IKOMBABUKI
SHINYANGA,37,KISHAPU,37,MAGANZO,37,IKONONGO,NYASHIMBI
SHINYANGA,37,KISHAPU,37,MWAWEJA,37,IKONDA A,IKONDA
SHINYANGA,37,KISHAPU,37,MWAWEJA,37,IKONDA A,MATANDA
SHINYANGA,37,KISHAPU,37,MWAWEJA,37,IKONDA A,MWAMAKEREMO
SHINYANGA,37,KISHAPU,37,MWAWEJA,37,BUBATA,HINDUKI
SHINYANGA,37,KISHAPU,37,MWAWEJA,37,BUBATA,UBATA
SHINYANGA,37,KISHAPU,37,MWAWEJA,37,MWAJIGINYA ' A',MATANDA
SHINYANGA,37,KISHAPU,37,MWAWEJA,37,MWAJIGINYA ' A',NYAGALU
SHINYANGA,37,KISHAPU,37,MWAWEJA,37,MWAJIGINYA ' A',MWAMANGA
SHINYANGA,37,KISHAPU,37,MWAWEJA,37,MWAJIGINYA ' A',KALANGALE
SHINYANGA,37,KISHAPU,37,MWAWEJA,37,MWAJIGINYA ' A',MWAJIGINYA
SHINYANGA,37,KISHAPU,37,BUPIPI,37,BUPIGI,BUPIGI
SHINYANGA,37,KISHAPU,37,BUPIPI,37,BUPIGI,IJUKA
SHINYANGA,37,KISHAPU,37,BUPIPI,37,BUPIGI,NG'WASAGONDI
SHINYANGA,37,KISHAPU,37,BUPIPI,37,BUPIGI,MWAMALA
SHINYANGA,37,KISHAPU,37,BUPIPI,37,BUTUNGWA,NZUGWAGWI
SHINYANGA,37,KISHAPU,37,BUPIPI,37,BUTUNGWA,GOMAHOMA
SHINYANGA,37,KISHAPU,37,BUPIPI,37,BUTUNGWA,BUTUNGWA
SHINYANGA,37,KISHAPU,37,BUPIPI,37,BUTUNGWA,BULIMA
SHINYANGA,37,KISHAPU,37,BUPIPI,37,WELA,WELA
SHINYANGA,37,KISHAPU,37,BUPIPI,37,WELA,ITOGWANG'HOLO
SHINYANGA,37,KISHAPU,37,BUPIPI,37,WELA,IHIYU
SHINYANGA,37,KISHAPU,37,BUPIPI,37,WELA,NG'WABAGOSHA
SHINYANGA,37,KISHAPU,37,BUPIPI,37,WELA,IDUKILO
SHINYANGA,37,KISHAPU,37,BUSANGWA,37,MWANIMA,NGW'AMAPIGANO
SHINYANGA,37,KISHAPU,37,BUSANGWA,37,MWANIMA,BUSANGWA MBUSHI
SHINYANGA,37,KISHAPU,37,BUSANGWA,37,MWANIMA,MYANDUYANG'OMBE
SHINYANGA,37,KISHAPU,37,BUSANGWA,37,MWANIMA,NG'WANHINGA
SHINYANGA,37,KISHAPU,37,BUSANGWA,37,MWANIMA,ITINJE
SHINYANGA,37,KISHAPU,37,BUSANGWA,37,MWAJININGU,NG'WAYEGE
SHINYANGA,37,KISHAPU,37,BUSANGWA,37,MWAJININGU,ISANGA
SHINYANGA,37,KISHAPU,37,BUSANGWA,37,MWAJININGU,INELE
SHINYANGA,37,KISHAPU,37,BUSANGWA,37,MWAJININGU,MWABUFU
SHINYANGA,37,KISHAPU,37,BUSANGWA,37,BUSANGWA,MYANDUYANG'OMBE
SHINYANGA,37,KISHAPU,37,BUSANGWA,37,BUSANGWA,SHULENI
SHINYANGA,37,KISHAPU,37,BUSANGWA,37,BUSANGWA,BUSANGWA SENTA
SHINYANGA,37,KISHAPU,37,BUSANGWA,37,BUSANGWA,NHALANGE
SHINYANGA,37,KISHAPU,37,BUSANGWA,37,MWAJIPUGILA,MWAGIGI
SHINYANGA,37,KISHAPU,37,BUSANGWA,37,MWAJIPUGILA,KAKORA
SHINYANGA,37,KISHAPU,37,BUSANGWA,37,MWAJIPUGILA,NG'WAJIPUGILA
SHINYANGA,37,KISHAPU,37,BUSANGWA,37,MWAJIPUGILA,MALE
SHINYANGA,37,KISHAPU,37,BUSANGWA,37,MWAJIPUGILA,MWANDELYA
SHINYANGA,37,KISHAPU,37,BUSANGWA,37,MWAJIPUGILA,MWANDUNGUKO
SHINYANGA,37,KISHAPU,37,MWATAGA,37,MWAJIPUGILA,MATAGA
SHINYANGA,37,KISHAPU,37,MWATAGA,37,MWAJIPUGILA,MAPINDUZI
SHINYANGA,37,KISHAPU,37,MWATAGA,37,MWAJIPUGILA,IPILILO
SHINYANGA,37,KISHAPU,37,MWATAGA,37,MWAJIPUGILA,MITUJA
SHINYANGA,37,KISHAPU,37,MWATAGA,37,MWAJIPUGILA,UPANNDWA
SHINYANGA,37,KISHAPU,37,MWATAGA,37,MWAJIPUGILA,SONGAMBELE
SHINYANGA,37,KISHAPU,37,MWATAGA,37,MWAJIPUGILA,NGUVUKAZI
SHINYANGA,37,KISHAPU,37,MWATAGA,37,MWAJIPUGILA,MALAWI
SHINYANGA,37,KISHAPU,37,MWATAGA,37,MWAJIPUGILA,MAPAMBANO
SHINYANGA,37,KISHAPU,37,MWATAGA,37,MWAJIPUGILA,MWADUI
SHINYANGA,37,KISHAPU,37,MWATAGA,37,MWAJIPUGILA,ZAIRE
SHINYANGA,37,KISHAPU,37,MWATAGA,37,MWAJIPUGILA,KAGERA
SHINYANGA,37,KISHAPU,37,MWATAGA,37,MWAJIPUGILA,AMKA TWENDE
SHINYANGA,37,KISHAPU,37,MWATAGA,37,MWAJIPUGILA,MWAJILILI
SHINYANGA,37,KISHAPU,37,MWATAGA,37,MWAJIPUGILA,MWAKIJA
SHINYANGA,37,KISHAPU,37,MWATAGA,37,MWAJIPUGILA,MITIBYE
SHINYANGA,37,KISHAPU,37,MWATAGA,37,MWAJIPUGILA,MIGUNGA
SHINYANGA,37,KISHAPU,37,MWATAGA,37,MWAJIPUGILA,BUYAMBA
SHINYANGA,37,KISHAPU,37,MWATAGA,37,MWAJIPUGILA,ISANGA
SHINYANGA,37,KISHAPU,37,MWATAGA,37,MWAJIPUGILA,JIDETE
SHINYANGA,37,KISHAPU,37,MWATAGA,37,MWAJIPUGILA,MISHISHI
SHINYANGA,37,KISHAPU,37,MWATAGA,37,MWAJIPUGILA,MISION
SHINYANGA,37,KISHAPU,37,MWATAGA,37,MWAJIPUGILA,MVANG'HALI
SHINYANGA,37,KISHAPU,37,MWATAGA,37,MWAJIPUGILA,MWABALATULU
SHINYANGA,37,KISHAPU,37,MWATAGA,37,MWAJIPUGILA,ISANGA
SHINYANGA,37,KISHAPU,37,MWATAGA,37,MWAJIPUGILA,GULULU
SHINYANGA,37,KISHAPU,37,NDOLELEJI,37,NDOLELEJI,NDOLELEJI
SHINYANGA,37,KISHAPU,37,NDOLELEJI,37,NDOLELEJI,BUGOGO
SHINYANGA,37,KISHAPU,37,NDOLELEJI,37,NDOLELEJI,JINALILYA
SHINYANGA,37,KISHAPU,37,NDOLELEJI,37,NDOLELEJI,ISWAMATE
SHINYANGA,37,KISHAPU,37,NDOLELEJI,37,NDOLELEJI,SHOKASHOKA
SHINYANGA,37,KISHAPU,37,NDOLELEJI,37,NDOLELEJI,NYANGUGANWA
SHINYANGA,37,KISHAPU,37,NDOLELEJI,37,NDOLELEJI,BUCHELA
SHINYANGA,37,KISHAPU,37,NDOLELEJI,37,NDOLELEJI,MWASHELI
SHINYANGA,37,KISHAPU,37,NDOLELEJI,37,SANJO,MWAZUNZU
SHINYANGA,37,KISHAPU,37,NDOLELEJI,37,SANJO,INOLELO
SHINYANGA,37,KISHAPU,37,NDOLELEJI,37,SANJO,MWAJIHANGO
SHINYANGA,37,KISHAPU,37,NDOLELEJI,37,SANJO,BULEMELA
SHINYANGA,37,KISHAPU,37,NDOLELEJI,37,SANJO,NG'WAMBUTU
SHINYANGA,37,KISHAPU,37,NDOLELEJI,37,GIMAGI,MWAMANENO
SHINYANGA,37,KISHAPU,37,NDOLELEJI,37,GIMAGI,BULYAMHULU
SHINYANGA,37,KISHAPU,37,NDOLELEJI,37,GIMAGI,BUGWANDEGE
SHINYANGA,37,KISHAPU,37,NDOLELEJI,37,GIMAGI,MWASUBI
SHINYANGA,37,KISHAPU,37,NDOLELEJI,37,MWALATA,KAZUNI
SHINYANGA,37,KISHAPU,37,NDOLELEJI,37,MWALATA,MATUNDULU
SHINYANGA,37,KISHAPU,37,NDOLELEJI,37,MWALATA,MWABAYANDA
SHINYANGA,37,KISHAPU,37,NDOLELEJI,37,MWALATA,MWAMANOTA
SHINYANGA,37,KISHAPU,37,MWASUBI,37,MWASUBI,MWASUBI
SHINYANGA,37,KISHAPU,37,MWASUBI,37,MWASUBI,MWALULYEHO
SHINYANGA,37,KISHAPU,37,MWASUBI,37,MWASUBI,MWAMASANGU
SHINYANGA,37,KISHAPU,37,MWASUBI,37,MWASUBI,SONGAMBELE
SHINYANGA,37,KISHAPU,37,MWASUBI,37,MWASUBI,MAJENGO
SHINYANGA,37,KISHAPU,37,MWASUBI,37,MWASUBI,GONG`HOMA
SHINYANGA,37,KISHAPU,37,MWASUBI,37,MWASUBI,KIBITILWA
SHINYANGA,37,KISHAPU,37,MWASUBI,37,MWASUBI,IZENGABASABI
SHINYANGA,37,KISHAPU,37,MWASUBI,37,MWASUBI,BUSAGALA
SHINYANGA,37,KISHAPU,37,MWASUBI,37,NG'WANG'HILI,MAENDELEO
SHINYANGA,37,KISHAPU,37,MWASUBI,37,NG'WANG'HILI,MWAYUNGE
SHINYANGA,37,KISHAPU,37,MWASUBI,37,NG'WANG'HILI,MUUNGANO
SHINYANGA,37,KISHAPU,37,MWASUBI,37,NG'WANG'HILI,MWABAKIMA
SHINYANGA,37,KISHAPU,37,MWASUBI,37,NG'WANG'HILI,NGUVUKAZI
SHINYANGA,37,KISHAPU,37,MWASUBI,37,ITONGOITALE,MWAMAJIJI
SHINYANGA,37,KISHAPU,37,MWASUBI,37,ITONGOITALE,MAENDELEO
SHINYANGA,37,KISHAPU,37,MWASUBI,37,ITONGOITALE,UJAMAA
SHINYANGA,37,KISHAPU,37,MWASUBI,37,ITONGOITALE,MWAYUNGE
SHINYANGA,37,KISHAPU,37,MWASUBI,37,ITONGOITALE,MUUNGANO
SHINYANGA,37,KISHAPU,37,MWASUBI,37,ITONGOITALE,MWABAKIMA
SHINYANGA,37,KISHAPU,37,MWASUBI,37,ITONGOITALE,NGUVUKAZI
SHINYANGA,37,KISHAPU,37,MWASUBI,37,ITONGOITALE,MSHIKAMANO
SHINYANGA,37,KISHAPU,37,IGAGA,37,DUGUSHILU,DUGUSHILU
SHINYANGA,37,KISHAPU,37,IGAGA,37,DUGUSHILU,BUTULWA
SHINYANGA,37,KISHAPU,37,IGAGA,37,DUGUSHILU,MWAMABELE
SHINYANGA,37,KISHAPU,37,IGAGA,37,DUGUSHILU,BUKINGW'AMINZI
SHINYANGA,37,KISHAPU,37,IGAGA,37,DUGUSHILU,MWASAKWA
SHINYANGA,37,KISHAPU,37,IGAGA,37,IGAGA ''A'',ITENGEJA
SHINYANGA,37,KISHAPU,37,IGAGA,37,IGAGA ''A'',IKANGALA
SHINYANGA,37,KISHAPU,37,IGAGA,37,IGAGA ''A'',JITULU
SHINYANGA,37,KISHAPU,37,IGAGA,37,IGAGA ''A'',ITINJE
SHINYANGA,37,KISHAPU,37,IGAGA,37,IGAGA ''A'',SULAGI
SHINYANGA,37,KISHAPU,37,IGAGA,37,IGAGA''B'',NHOBOLA
SHINYANGA,37,KISHAPU,37,IGAGA,37,IGAGA''B'',MOSHI
SHINYANGA,37,KISHAPU,37,IGAGA,37,IGAGA''B'',WINENEKEJA
SHINYANGA,37,KISHAPU,37,IGAGA,37,IGAGA''B'',JAGAWELILE
SHINYANGA,37,KISHAPU,37,IGAGA,37,IGAGA''B'',IGAGA
SHINYANGA,37,KISHAPU,37,IDUKILO,37,BULIMA,BULIMA
SHINYANGA,37,KISHAPU,37,IDUKILO,37,BULIMA,BUSULE
SHINYANGA,37,KISHAPU,37,IDUKILO,37,BULIMA,IKULUSI
SHINYANGA,37,KISHAPU,37,IDUKILO,37,BULIMA,MISUNGWI
SHINYANGA,37,KISHAPU,37,IDUKILO,37,BULIMA,MWAMAKELEMO
SHINYANGA,37,KISHAPU,37,IDUKILO,37,IDUKILO,IDUKILO
SHINYANGA,37,KISHAPU,37,IDUKILO,37,IDUKILO,IKULUSI
SHINYANGA,37,KISHAPU,37,IDUKILO,37,IDUKILO,MAJENGO
SHINYANGA,37,KISHAPU,37,IDUKILO,37,IDUKILO,BUGANIKA
SHINYANGA,37,KISHAPU,37,IDUKILO,37,IDUKILO,MWABANANUKI
SHINYANGA,37,KISHAPU,37,IDUKILO,37,SANJO,SANJO
SHINYANGA,37,KISHAPU,37,IDUKILO,37,SANJO,MWAJILUTO
SHINYANGA,37,KISHAPU,37,IDUKILO,37,SANJO,USHIRIKA
SHINYANGA,37,KISHAPU,37,IDUKILO,37,SANJO,BUGEKE
SHINYANGA,37,KISHAPU,37,IDUKILO,37,SANJO,MWABAYANDA
SHINYANGA,37,KISHAPU,37,IDUKILO,37,IGUMANGOBO,IGUMANGOBO
SHINYANGA,37,KISHAPU,37,IDUKILO,37,IGUMANGOBO,MWAMADULU
SHINYANGA,37,KISHAPU,37,IDUKILO,37,IGUMANGOBO,LUBAGA
SHINYANGA,37,KISHAPU,37,IDUKILO,37,IGUMANGOBO,MWAMALA
SHINYANGA,37,KISHAPU,37,IDUKILO,37,IGUMANGOBO,ITINJE
SIMIYU,39,BARIADI,39,BARIADI,39,VIWANDANI,
SIMIYU,39,BARIADI,39,BARIADI,39,MAJENGO,
SIMIYU,39,BARIADI,39,BARIADI,39,KIDINDA,
SIMIYU,39,BARIADI,39,BARIADI,39,BUZUNZA,
SIMIYU,39,BARIADI,39,BARIADI,39,NYANGAKA,
SIMIYU,39,BARIADI,39,BARIADI,39,BARIADI,
SIMIYU,39,BARIADI,39,BUNAMHALA,39,BUNAMHALA,
SIMIYU,39,BARIADI,39,BUNAMHALA,39,SONGAMBELE,
SIMIYU,39,BARIADI,39,BUNAMHALA,39,KIDALIMANDA,
SIMIYU,39,BARIADI,39,BUNAMHALA,39,ITONGO,
SIMIYU,39,BARIADI,39,BUNAMHALA,39,MWAMHUBA,
SIMIYU,39,BARIADI,39,BUNAMHALA,39,IMALILO,
SIMIYU,39,BARIADI,39,BUNAMHALA,39,MAHAHA,
SIMIYU,39,BARIADI,39,BUNAMHALA,39,ISANZU,
SIMIYU,39,BARIADI,39,BUNAMHALA,39,KILULU,
SIMIYU,39,BARIADI,39,BUNAMHALA,39,MWANZIMBILA,
SIMIYU,39,BARIADI,39,BUNAMHALA,39,GIRIKU,
SIMIYU,39,BARIADI,39,BUNAMHALA,39,SAKAYI,
SIMIYU,39,BARIADI,39,BUNAMHALA,39,NG'WAKIBOLO,
SIMIYU,39,BARIADI,39,SOMANDA,39,YOMA,
SIMIYU,39,BARIADI,39,SOMANDA,39,NYAMHIMBI,
SIMIYU,39,BARIADI,39,SOMANDA,39,IZUNYA,
SIMIYU,39,BARIADI,39,SOMANDA,39,BOMANI,
SIMIYU,39,BARIADI,39,SOMANDA,39,SOMANDA,
SIMIYU,39,BARIADI,39,SOMANDA,39,NTUZU,
SIMIYU,39,BARIADI,39,SOMANDA,39,KISIWANI,
SIMIYU,39,BARIADI,39,SOMANDA,39,SANUNGU,
SIMIYU,39,BARIADI,39,SOMANDA,39,NYAUMATA,
SIMIYU,39,BARIADI,39,SOMANDA,39,MAHINA,
SIMIYU,39,BARIADI,39,SIMA,39,SOKONI,
SIMIYU,39,BARIADI,39,SIMA,39,SALUNDA,
SIMIYU,39,BARIADI,39,SIMA,39,LYALU,
SIMIYU,39,BARIADI,39,SIMA,39,SIMA,
SIMIYU,39,BARIADI,39,SIMA,39,BUDEKA,
SIMIYU,39,BARIADI,39,SIMA,39,BUTIAMA,
SIMIYU,39,BARIADI,39,SIMA,39,NG'WASWALE,
SIMIYU,39,BARIADI,39,MALAMBO,39,VODA,
SIMIYU,39,BARIADI,39,MALAMBO,39,SIMA JUU,
SIMIYU,39,BARIADI,39,MALAMBO,39,MALAMBO,
SIMIYU,39,BARIADI,39,MALAMBO,39,BENKI,
SIMIYU,39,BARIADI,39,MALAMBO,39,GITOYA,
SIMIYU,39,BARIADI,39,MALAMBO,39,NGASHANDA,
SIMIYU,39,BARIADI,39,SAKWE,39,SAKWE,SAKWE MADUKANI
SIMIYU,39,BARIADI,39,SAKWE,39,SAKWE,MWABULYOCHI
SIMIYU,39,BARIADI,39,SAKWE,39,SAKWE,SONGAMBELE
SIMIYU,39,BARIADI,39,SAKWE,39,SAKWE,MWAGALA
SIMIYU,39,BARIADI,39,SAKWE,39,SAKWE,BUKANGILIJA
SIMIYU,39,BARIADI,39,SAKWE,39,SAKWE,BUSULWA
SIMIYU,39,BARIADI,39,SAKWE,39,SAKWE,NYANYA
SIMIYU,39,BARIADI,39,SAKWE,39,IBULYU,MADUKANI
SIMIYU,39,BARIADI,39,SAKWE,39,IBULYU,ILOMELO
SIMIYU,39,BARIADI,39,SAKWE,39,IBULYU,MWABASABI
SIMIYU,39,BARIADI,39,SAKWE,39,IBULYU,LUGONGO
SIMIYU,39,BARIADI,39,SAKWE,39,IBULYU,MWAGABATE
SIMIYU,39,BARIADI,39,SAKWE,39,IBULYU,MHANGO
SIMIYU,39,BARIADI,39,SAKWE,39,IBULYU,GINGALI
SIMIYU,39,BARIADI,39,SAKWE,39,NG'WANGIMU,MWAMASHUNULA
SIMIYU,39,BARIADI,39,SAKWE,39,NG'WANGIMU,NGOWA
SIMIYU,39,BARIADI,39,SAKWE,39,NG'WANGIMU,DADUGA
SIMIYU,39,BARIADI,39,SAKWE,39,NG'WANGIMU,NYANDEKWA
SIMIYU,39,BARIADI,39,SAKWE,39,NG'WANGIMU,NKOLOGOMA
SIMIYU,39,BARIADI,39,MHANGO,39,MBITI MLIMANI,
SIMIYU,39,BARIADI,39,MHANGO,39,MBITI SOKONI,
SIMIYU,39,BARIADI,39,MHANGO,39,MHANGO,
SIMIYU,39,BARIADI,39,MHANGO,39,ISENGWA,
SIMIYU,39,BARIADI,39,MHANGO,39,SHIMBALE,
SIMIYU,39,BARIADI,39,MHANGO,39,ISANGA,
SIMIYU,39,BARIADI,39,MHANGO,39,NGOGOTE,
SIMIYU,39,BARIADI,39,MHANGO,39,BUSULWA,
SIMIYU,39,BARIADI,39,KASOLI,39,KASOLI,KASOLI A
SIMIYU,39,BARIADI,39,KASOLI,39,KASOLI,KASOLI B
SIMIYU,39,BARIADI,39,KASOLI,39,KASOLI,MWAMAGELANI A
SIMIYU,39,BARIADI,39,KASOLI,39,KASOLI,MWAMAGELANI B
SIMIYU,39,BARIADI,39,KASOLI,39,KASOLI,BUSESE A
SIMIYU,39,BARIADI,39,KASOLI,39,KASOLI,BUSESE B
SIMIYU,39,BARIADI,39,KASOLI,39,KASOLI,MITUNDU A
SIMIYU,39,BARIADI,39,KASOLI,39,KASOLI,MITUNDU B
SIMIYU,39,BARIADI,39,KASOLI,39,KASOLI,MWAGOYAYI A
SIMIYU,39,BARIADI,39,KASOLI,39,KASOLI,MWAGOYAYI B
SIMIYU,39,BARIADI,39,KASOLI,39,MWAMLAPA,MWAMLAPA
SIMIYU,39,BARIADI,39,KASOLI,39,MWAMLAPA,BUSESE
SIMIYU,39,BARIADI,39,KASOLI,39,MWAMLAPA,WICHAMOYO
SIMIYU,39,BARIADI,39,KASOLI,39,MWAMLAPA,NG'WAMAHALA
SIMIYU,39,BARIADI,39,KASOLI,39,MWAMLAPA,NKUNGU
SIMIYU,39,BARIADI,39,KASOLI,39,MWAMLAPA,BUSUMABU
SIMIYU,39,BARIADI,39,KASOLI,39,NDUHA,NDUHA
SIMIYU,39,BARIADI,39,KASOLI,39,NDUHA,FUNE
SIMIYU,39,BARIADI,39,KASOLI,39,NDUHA,BUGONG'HWA
SIMIYU,39,BARIADI,39,KASOLI,39,NDUHA,NG'WABAKANGA
SIMIYU,39,BARIADI,39,KASOLI,39,NDUHA,IMALILO
SIMIYU,39,BARIADI,39,KILALO,39,KILALO,KILALO
